Ga0393429_001_405_566	CP000240.1:401388-402072|CDS|CYB_0387	100.000	162	0	0	1	162	523	684	3.24e-80	293
Ga0393429_001_575_1084	CP000240.1:401388-402072|CDS|CYB_0387	98.833	514	2	1	1	510	1	514	0.0	900
Ga0393429_001_1151_2056	CP000240.1:402138-403095|CDS|CYB_0388	97.682	906	21	0	1	906	52	957	0.0	1540
Ga0393429_001_1151_2056	CP000239.1:1589901-1590858|CDS|CYA_1581	95.143	906	44	0	1	906	52	957	0.0	1436
Ga0393429_001_2114_3163	CP000239.1:1590864-1591914|CDS|CYA_1582	97.143	1050	30	0	1	1050	1	1050	0.0	1759
Ga0393429_001_2114_3163	CP000240.1:403101-404151|CDS|CYB_0389	96.952	1050	32	0	1	1050	1	1050	0.0	1750
Ga0393429_001_3153_4679	CP000240.1:404140-405703|CDS|CYB_0390	99.083	1527	14	0	1	1527	37	1563	0.0	2691
Ga0393429_001_3153_4679	CP000239.1:1591903-1593466|CDS|CYA_1583	98.756	1527	19	0	1	1527	37	1563	0.0	2669
Ga0393429_001_4687_5715	CP000240.1:405674-406703|CDS|CYB_0391	98.348	1029	17	0	1	1029	1	1029	0.0	1780
Ga0393429_001_4687_5715	CP000239.1:1593437-1594466|CDS|CYA_1584	97.959	1029	21	0	1	1029	1	1029	0.0	1762
Ga0393429_001_6117_7391	CP000239.1:1596164-1597439|CDS|CYA_1587	91.523	1274	108	0	1	1274	1	1274	0.0	1811
Ga0393429_001_6117_7391	CP000240.1:407104-408379|CDS|CYB_0393	90.267	1274	124	0	1	1274	1	1274	0.0	1739
Ga0393429_001_7395_7853	CP000240.1:408375-408834|CDS|CYB_0392	90.850	459	42	0	1	459	1	459	0.0	639
Ga0393429_001_7395_7853	CP000239.1:1597435-1597876|CDS|CYA_1586	87.715	407	50	0	53	459	35	441	7.20e-145	509
Ga0393429_001_7885_8334	CP000240.1:408865-409492|CDS|CYB_0394	94.667	450	24	0	1	450	178	627	0.0	704
Ga0393429_001_7885_8334	CP000239.1:1597901-1598534|CDS|CYA_1588	90.244	451	43	1	1	450	178	628	8.03e-176	612
Ga0393429_001_8524_8988	CP000240.1:409536-410001|CDS|CYB_0395	96.129	465	18	0	1	465	1	465	0.0	758
Ga0393429_001_8524_8988	CP000239.1:1598578-1599034|CDS|CYA_1589	87.253	455	58	0	11	465	2	456	4.60e-160	560
Ga0393429_001_9048_9728	CP000240.1:410060-410741|CDS|CYB_0396	99.853	681	1	0	1	681	1	681	0.0	1224
Ga0393429_001_9048_9728	CP000239.1:1599101-1599743|CDS|CYA_1590	78.669	661	105	5	9	669	9	633	4.62e-162	567
Ga0393429_001_10474_11700	CP000240.1:410817-412713|CDS|CYB_0397	97.637	1227	29	0	1	1227	670	1896	0.0	2083
Ga0393429_001_10474_11700	CP000239.1:1847073-1848795|CDS|CYA_1847	92.990	1241	63	4	1	1217	469	1709	0.0	1850
Ga0393429_001_10474_11700	CP000239.1:1599798-1601667|CDS|CYA_1591	81.631	1214	198	4	1	1212	676	1866	0.0	1189
Ga0393429_001_11717_13504	CP000240.1:412729-414517|CDS|CYB_0398	97.539	1788	44	0	1	1788	1	1788	0.0	3027
