Ga0393502_01_241_1947	CP000240.1:2063225-2064932|CDS|CYB_1967	98.711	1707	22	0	1	1707	1	1707	0.0	2980
Ga0393502_01_241_1947	CP000239.1:2528171-2529896|CDS|CYA_2516	84.142	1690	266	2	19	1707	37	1725	0.0	1833
Ga0393502_01_1947_2540	CP000240.1:2064931-2065525|CDS|CYB_1968	100.000	594	0	0	1	594	1	594	0.0	1072
Ga0393502_01_1947_2540	CP000239.1:2529895-2530489|CDS|CYA_2517	84.966	592	89	0	1	592	1	592	0.0	667
Ga0393502_01_2537_3730	CP000240.1:2065521-2066715|CDS|CYB_1969	98.241	1194	21	0	1	1194	1	1194	0.0	2059
Ga0393502_01_2537_3730	CP000239.1:2530485-2531679|CDS|CYA_2518	82.915	1194	204	0	1	1194	1	1194	0.0	1234
Ga0393502_01_3720_7331	CP000240.1:2066704-2070322|CDS|CYB_1970	98.203	3618	59	1	1	3612	1	3618	0.0	6233
Ga0393502_01_3720_7331	CP000239.1:2531668-2535265|CDS|CYA_2519	79.189	3599	739	3	22	3612	1	3597	0.0	3110
Ga0393502_01_7313_8605	CP000240.1:2070303-2071596|CDS|CYB_1971	98.221	1293	23	0	1	1293	1	1293	0.0	2229
Ga0393502_01_7313_8605	CP000239.1:2535267-2536536|CDS|CYA_2520	84.492	1251	194	0	1	1251	1	1251	0.0	1382
Ga0393502_01_8786_9679	CP000240.1:2071776-2072670|CDS|CYB_1972	97.651	894	21	0	1	894	1	894	0.0	1518
Ga0393502_01_8786_9679	CP000239.1:2087285-2088311|CDS|CYA_2067	84.686	875	134	0	8	882	140	1014	0.0	975
Ga0393502_01_9935_10426	CP000240.1:2072925-2073417|CDS|CYB_1973	98.374	492	8	0	1	492	1	492	0.0	852
Ga0393502_01_10427_11263	CP000240.1:2073417-2074254|CDS|CYB_1974	97.372	837	22	0	1	837	1	837	0.0	1411
Ga0393502_01_10427_11263	CP000239.1:2086423-2087257|CDS|CYA_2066	80.912	833	129	3	1	833	1	803	0.0	800
Ga0393502_01_11481_11726	CP000240.1:2074480-2074726|CDS|CYB_1975	99.593	246	1	0	1	246	1	246	5.49e-124	440
Ga0393502_01_11481_11726	CP000239.1:2085906-2086185|CDS|CYA_2065	93.401	197	13	0	1	197	1	197	4.23e-81	297
Ga0393502_01_11950_13425	CP000240.1:2074826-2076425|CDS|CYB_1977	98.577	1476	21	0	1	1476	124	1599	0.0	2568
Ga0393502_01_13486_15777	CP000240.1:2076485-2078777|CDS|CYB_1978	98.647	2292	31	0	1	2292	1	2292	0.0	3994
Ga0393502_01_13486_15777	CP000239.1:2081586-2083899|CDS|CYA_2062	86.286	2275	312	0	1	2275	1	2275	0.0	2697
Ga0393502_01_16056_17243	CP000240.1:2079055-2080213|CDS|CYB_1979	97.841	1158	25	0	31	1188	1	1158	0.0	1976
Ga0393502_01_16056_17243	CP000240.1:465555-466713|CDS|CYB_0461	97.150	1158	33	0	31	1188	1	1158	0.0	1940
Ga0393502_01_16056_17243	CP000239.1:2274971-2276132|CDS|CYA_2266	80.000	1160	229	1	32	1188	2	1161	0.0	1045
Ga0393502_01_17397_18404	CP000240.1:2080407-2081415|CDS|CYB_1980	98.115	1008	19	0	1	1008	1	1008	0.0	1733
Ga0393502_01_17397_18404	CP000240.1:464347-465361|CDS|CYB_0460	97.337	1014	21	1	1	1008	1	1014	0.0	1709
Ga0393502_01_17397_18404	CP000239.1:2276670-2277645|CDS|CYA_2267	84.308	975	153	0	34	1008	1	975	0.0	1069
Ga0393502_01_18784_19764	CP000240.1:2081794-2082751|CDS|CYB_1982	99.896	957	1	0	25	981	1	957	0.0	1722
Ga0393502_01_18784_19764	CP000239.1:1708007-1708988|CDS|CYA_1702	87.248	941	120	0	25	965	1	941	0.0	1157
Ga0393502_01_19985_21931	CP000240.1:2082995-2084942|CDS|CYB_1983	99.178	1947	16	0	1	1947	1	1947	0.0	3440
Ga0393502_01_19985_21931	CP000239.1:1705550-1707500|CDS|CYA_1701	88.620	1898	216	0	1	1898	1	1898	0.0	2450
Ga0393502_01_21945_22715	CP000240.1:2084955-2086035|CDS|CYB_1984	98.573	771	11	0	1	771	310	1080	0.0	1342
Ga0393502_01_21945_22715	CP000239.1:1704609-1705548|CDS|CYA_1700	85.808	761	108	0	1	761	166	926	0.0	886
Ga0393502_01_22953_24506	CP000240.1:2086060-2087614|CDS|CYB_1985	98.842	1554	18	0	1	1554	1	1554	0.0	2722
Ga0393502_01_22953_24506	CP000239.1:1702906-1704457|CDS|CYA_1699	86.856	1552	201	1	1	1552	1	1549	0.0	1878
Ga0393502_01_24544_25542	CP000240.1:2087651-2088650|CDS|CYB_1986	98.699	999	13	0	1	999	1	999	0.0	1744
Ga0393502_01_24544_25542	CP000239.1:1701866-1702865|CDS|CYA_1698	87.988	999	120	0	1	999	1	999	0.0	1261
Ga0393502_01_25891_27591	CP000240.1:2089023-2090721|CDS|CYB_1987	97.232	1698	47	0	4	1701	1	1698	0.0	2851
Ga0393502_01_25891_27591	CP000239.1:1699912-1701610|CDS|CYA_1697	88.928	1698	188	0	4	1701	1	1698	0.0	2215
Ga0393502_01_27767_29815	CP000240.1:2090887-2092936|CDS|CYB_1988	94.434	2048	114	0	1	2048	1	2048	0.0	3180
Ga0393502_01_27767_29815	CP000239.1:1697728-1699789|CDS|CYA_1696	93.789	2061	116	1	1	2049	1	2061	0.0	3147
Ga0393502_01_30059_31507	CP000240.1:2093237-2094686|CDS|CYB_1989	95.637	1444	60	3	1	1443	1	1442	0.0	2310
Ga0393502_01_30059_31507	CP000239.1:1696036-1697485|CDS|CYA_1695	81.112	1403	255	7	52	1449	52	1449	0.0	1314
Ga0393502_01_31689_32822	CP000240.1:2094867-2096001|CDS|CYB_1990	96.120	1134	44	0	1	1134	1	1134	0.0	1847
Ga0393502_01_32932_34656	CP000240.1:2096112-2097837|CDS|CYB_1991	97.855	1725	37	0	1	1725	1	1725	0.0	2945
Ga0393502_01_32932_34656	CP000239.1:1694020-1695745|CDS|CYA_1694	85.101	1725	257	0	1	1725	1	1725	0.0	1953
Ga0393502_02_30_392	CP000240.1:1985629-1986343|CDS|CYB_1899	94.751	362	19	0	1	362	352	713	2.38e-162	568
Ga0393502_02_418_909	CP000240.1:1986368-1986860|CDS|CYB_1900	97.358	492	13	0	1	492	1	492	0.0	829
Ga0393502_02_418_909	CP000239.1:1627405-1628002|CDS|CYA_1624	81.504	492	91	0	1	492	106	597	4.58e-135	478
Ga0393502_02_1052_1438	CP000240.1:1986963-1987389|CDS|CYB_1901	97.416	387	10	0	1	387	40	426	0.0	654
Ga0393502_02_1052_1438	CP000239.1:1626879-1627374|CDS|CYA_1623	81.214	346	65	0	19	364	145	490	3.33e-91	332
Ga0393502_02_1463_2389	CP000240.1:1987413-1988340|CDS|CYB_1902	98.598	927	13	0	1	927	1	927	0.0	1614
Ga0393502_02_1463_2389	CP000239.1:1625730-1626651|CDS|CYA_1622	84.026	914	146	0	1	914	1	914	0.0	991
Ga0393502_02_2766_3926	CP000240.1:1988655-1989891|CDS|CYB_1903	97.416	1161	30	0	1	1161	76	1236	0.0	1959
Ga0393502_02_2766_3926	CP000239.1:1383292-1384507|CDS|CYA_1372	82.436	1133	199	0	1	1133	79	1211	0.0	1147
Ga0393502_02_4086_4739	CP000240.1:1989975-1990704|CDS|CYB_1904	99.694	654	2	0	1	654	76	729	0.0	1171
Ga0393502_02_4086_4739	CP000239.1:1376020-1376737|CDS|CYA_1365	83.308	647	108	0	4	650	67	713	0.0	681
Ga0393502_02_5000_6193	CP000240.1:1190675-1191869|CDS|CYB_1151	95.732	1195	49	2	1	1194	1	1194	0.0	1919
Ga0393502_02_5000_6193	CP000240.1:1064975-1066169|CDS|CYB_1023	95.226	1194	57	0	1	1194	1	1194	0.0	1897
